PART_REF,STUD_CHECK
69934s01.dat,1
003238s3.dat,0
2634s02.dat,0
11244s01.dat,0
49097s01.dat,0
32058s01.dat,1
4650854is02.dat,0
6148328bgs06.dat,0
2350s01.dat,0
u586s05.dat,0
3626p7aa.dat,0
87748ps2.dat,0
30643s03.dat,0
35660s04.dat,0
u9205s01.dat,0
30478s01.dat,0
16529s01.dat,0
4088s02.dat,0
24067p01s02.dat,0
973p8bb.dat,0
u9305s01.dat,1
2552p06s06.dat,0
44033s01.dat,0
95828s01.dat,0
98224s01.dat,0
u588s04.dat,0
u586s01.dat,0
18938s01.dat,0
6148328bgs02.dat,0
003238s7.dat,0
4638848fs01.dat,0
13971s01.dat,0
29110s01.dat,0
1936s02.dat,0
u9529s01.dat,0
93541s01.dat,0
973ph0b.dat,0
4491s01.dat,1
6009194ds04.dat,0
3811p02d.dat,1
92590s01.dat,0
87687s01.dat,0
6009194ds10.dat,0
2586p4bs02.dat,0
2507pa1s01.dat,0
5540s01.dat,0
47846s01.dat,1
191888s01.dat,0
17485s01.dat,0
3626p8es01.dat,0
30366ps2s01.dat,0
3004p03a.dat,0
3626cpd67s01.dat,0
55981s01.dat,0
47753s01.dat,0
6148328ays02.dat,0
11262s01.dat,0
90462bs05.dat,0
t1012s02.dat,0
3004s60.dat,0
973py9s01.dat,0
36069ap01s01.dat,0
3010s01.dat,1
92832s01.dat,0
32498s01.dat,0
69912s01.dat,0
90638s02.dat,0
18926s01.dat,0
53983s03.dat,0
t1071s02.dat,0
41751s03.dat,0
88811s02.dat,0
40942s01.dat,0
3622s01.dat,1
3626bp8is01.dat,0
6009254es02.dat,0
23221s01.dat,0
18826s01.dat,0
41893s01.dat,0
61287s01.dat,0
11301s01.dat,1
13710as03.dat,0
66913s01.dat,0
30361ps1s08.dat,0
36036s01.dat,0
92851s01.dat,0
41944s03.dat,0
30180s01.dat,1
10312ps2s01.dat,0
19204s01.dat,0
52985s01.dat,0
3626cpx8s01.dat,0
93273s01.dat,0
24246s01.dat,0
3960pv3a.dat,0
86500s02.dat,0
20596s03.dat,0
6625c01s01.dat,0
58124s01.dat,1
948s03.dat,0
973pskb.dat,0
32060s01.dat,0
65066s01.dat,0
50965s01.dat,0
u9106s03.dat,0
4209s03.dat,0
973p31b.dat,0
64451s01.dat,0
75902p08s01.dat,0
u9153s02.dat,0
48170s04.dat,0
u9537s01.dat,0
79743s01.dat,0
35756s01.dat,0
u9108s06.dat,0
973p3fa.dat,0
35007s01.dat,0
13785s02.dat,0
20310s01.dat,0
6142622is02.dat,0
3069p06c.dat,0
3351bs02.dat,0
u9366s01.dat,0
973pbeb.dat,0
technic1a.dat,0
3960s05.dat,0
18905p03s01.dat,0
u9446s01.dat,0
6148328bss03.dat,0
u9317s01.dat,0
103918s03.dat,0
825ap04s01.dat,0
777s07.dat,0
4521703s01.dat,0
87580p01s01.dat,0
67759s02.dat,0
6239p03s01.dat,0
3626bp42s01.dat,0
u9546s01.dat,0
2654as01.dat,0
u9217s01.dat,0
44670s01.dat,0
970p4f1.dat,0
973pbdf.dat,0
18588s01.dat,0
50914s01.dat,0
3068bpt1s01.dat,0
94318s01.dat,0
19206s04.dat,0
2548s01.dat,0
59233s01.dat,0
32475s02.dat,0
44341s03.dat,1
30370ps1b.dat,0
921b.dat,0
t43111s03.dat,0
90462s01.dat,0
4186p01s.dat,0
28535s01.dat,0
6142275zs04.dat,0
4350s02.dat,0
92251s02.dat,0
89513s02.dat,0
40242s02.dat,0
41835s03.dat,0
61905s01.dat,0
30517s01.dat,0
u9328ac01s02.dat,0
3846p44b.dat,0
6221655ds03.dat,0
21490c01s01.dat,0
3846s01.dat,0
6148328acs12.dat,0
logosantanders03b.dat,0
2336s35.dat,0
69900s01.dat,0
30837s02.dat,1
18857s01.dat,0
6221655js06.dat,0
48494s01.dat,1
3002s01.dat,1
3626bs00.dat,0
30126s03.dat,0
67931s02.dat,0
47325s02.dat,0
4865p01b.dat,0
786s01.dat,0
6148328acs06.dat,0
87621s03.dat,0
2207s01.dat,0
2556s01.dat,0
57029s01.dat,0
3004pz7s01.dat,0
4266s03.dat,0
41881s01.dat,1
3587s01.dat,1
54821s01.dat,0
15469s01.dat,0
11213s01.dat,0
3487s01.dat,0
11126s02.dat,0
3068bpf0s01.dat,0
30124bp02s01.dat,0
30372ps2s01.dat,0
5260s01.dat,0
3010p0fs01.dat,0
4297014hs01.dat,0
45408s01.dat,0
30325s01.dat,0
18605p05s01.dat,0
30192s01.dat,0
33009s03.dat,0
973pw1b.dat,0
39802s01.dat,0
u768c01s01.dat,0
15496s02.dat,0
29630s01.dat,0
53075p01s01.dat,0
u9495c01s01.dat,0
64776s02.dat,0
65421p01s01.dat,0
32247s02.dat,0
64390s02.dat,0
6251s01.dat,0
4346p03a.dat,0
58381s01.dat,0
98382s03.dat,0
6177969ys01.dat,0
50990as01.dat,1
45575s01.dat,0
30258s01.dat,0
26603p06s01.dat,0
57910s01.dat,0
3230bs01.dat,0
3245cs01.dat,1
30409s01.dat,0
70181s00.dat,0
822es01.dat,0
4620859es01.dat,0
30358s01.dat,0
35015s01.dat,0
87567s05.dat,0
20380s02.dat,0
u9141s02.dat,0
u9610s02.dat,0
15210s01.dat,0
87567s04.dat,0
70181s01.dat,0
93247s04.dat,0
54809s01.dat,0
u9141s03.dat,0
163555fs01.dat,0
45982s01.dat,0
3039pces01.dat,0
30477p01s02.dat,0
18973p05s01.dat,0
32290s01.dat,0
26056s01.dat,0
37341as01.dat,0
u9213p01s01.dat,0
u9470s01.dat,0
78333s01.dat,0
64390s03.dat,0
97784s01.dat,0
98382s02.dat,0
58827s01.dat,0
93249s01.dat,0
973pn1a.dat,0
15496s03.dat,0
32247s03.dat,0
87569s01.dat,0
93668c01s02.dat,0
39742s01.dat,0
973pw1c.dat,0
33009s02.dat,0
47391s01.dat,0
57518s02.dat,0
85489s01.dat,0
3665s01.dat,1
3069bsap.dat,0
u768s01.dat,0
80222s01.dat,1
3383s01.dat,1
3817bp70s01.dat,0
193075s01.dat,0
2552p04s02.dat,0
973psys01.dat,0
86123s01.dat,0
87414s01.dat,0
13359s02.dat,0
11126s03.dat,0
93565s01.dat,0
30370s01.dat,0
87621s02.dat,0
93083s01.dat,0
4266s02.dat,0
4865p01c.dat,0
47325s03.dat,0
67931s03.dat,0
30126s02.dat,0
3626bs01.dat,1
66645bs02.dat,0
71711s04.dat,0
6148328acs07.dat,0
30391s02.dat,0
54702s01.dat,0
6148328acs13.dat,0
31624s01.dat,0
10907s01.dat,0
3626p05s01.dat,0
464s01.dat,1
38547s01.dat,0
6221655ds02.dat,0
3846p44c.dat,0
3070bpc4s01.dat,0
2560s01.dat,1
53550s02.dat,0
41835s02.dat,0
40242s03.dat,0
89513s03.dat,0
3262s02.dat,0
92251s03.dat,0
u66s02.dat,0
564s01.dat,0
3846p4zs02.dat,0
2586p40s01.dat,0
2694p01s01.dat,0
4874s01.dat,0
32039s01.dat,0
3040p58a.dat,0
4429s02.dat,0
44341s02.dat,0
32475s03.dat,0
35394s01.dat,1
6142275zs05.dat,0
4186p01r.dat,0
4150ps5s01.dat,0
t43111s02.dat,0
30554bs01.dat,0
79767s01.dat,0
u9513s01.dat,0
77107s02.dat,0
33195s01.dat,0
2628s02.dat,0
973pbdg.dat,0
15522s01.dat,0
61069s01.dat,0
6436s01.dat,0
4186p01e.dat,0
65142s01.dat,0
3960s04.dat,0
103918s02.dat,0
6148328bss02.dat,0
32282s01.dat,0
169625as01.dat,0
6141875us01.dat,0
6142622is03.dat,0
6216s01.dat,0
973p4ab.dat,0
58171s01.dat,0
6141875rs08.dat,0
4492pw2s01.dat,0
3069p06b.dat,0
u9153s03.dat,0
2513p03s01.dat,0
88930py0s01.dat,0
65384s01.dat,0
15553s01.dat,0
3068bp72s01.dat,0
48170s05.dat,0
4209s02.dat,1
u9106s02.dat,0
51874p01s01.dat,0
56904s02.dat,0
973p31c.dat,0
20596s02.dat,0
u9333s01.dat,0
948s02.dat,0
973p46a.dat,0
3070bp10s01.dat,0
18973s01.dat,1
37720ds01.dat,0
2593s02.dat,0
89917s01.dat,0
2340s01.dat,1
57488s01.dat,0
48156s01.dat,0
41944s02.dat,0
3777s01.dat,0
98138p30s01.dat,0
95676s01.dat,0
973pats01.dat,0
93091s01.dat,0
30075p01s02.dat,0
59231p40a.dat,0
6009254es03.dat,0
4610s01.dat,0
30361ps1s09.dat,0
13710as02.dat,0
88811s03.dat,0
41751s02.dat,0
6142617ws01.dat,0
53983s02.dat,0
15523p01s01.dat,0
4041s01.dat,1
56898s01.dat,0
72092s02.dat,0
6148328ays03.dat,0
6109079bs02.dat,0
973pa8a.dat,0
18787s02.dat,0
162275bs02.dat,0
98138pxcs01.dat,0
90462bs04.dat,0
18605s01.dat,1
973p11a.dat,0
10051s01.dat,0
6009194ds11.dat,0
logolegos02.dat,0
37366s01.dat,0
6148328aws06.dat,0
12888s01.dat,0
973psra.dat,0
92250p04s02.dat,0
43936s04.dat,0
3004px3s01.dat,0
3811p02e.dat,1
6009194ds05.dat,0
10908s07p02.dat,0
14769p01s01.dat,0
69947s01.dat,0
80028-f2s01.dat,0
003238s6.dat,0
1936s03.dat,0
u586s00.dat,0
10183p01s01.dat,0
40359bs01.dat,0
30643s06.dat,0
63351s01.dat,0
35660s01.dat,0
973psus01.dat,0
948as01.dat,0
6148328bgs03.dat,0
79393s01.dat,0
64567s01.dat,1
66858s01.dat,1
2552p06s07.dat,0
33230s01.dat,0
44822s01.dat,0
15361s01.dat,0
u588s05.dat,0
191915sdea.dat,0
15530s01.dat,0
3038s01.dat,1
32532s02.dat,0
43898ps1s01.dat,0
196945s02.dat,0
u9030s01.dat,0
6296256fc01s01.dat,0
93058s01.dat,0
2723p01s01.dat,0
99377s01.dat,0
2552p06s05.dat,0
43892s01.dat,0
4864ap04s01.dat,0
973p8ba.dat,0
51011s01.dat,0
16529s02.dat,0
4088s01.dat,1
87079pxcs01.dat,0
1936s01.dat,0
6015s01.dat,0
003238s4.dat,0
4638848fs02.dat,0
18938s02.dat,0
29117bs01.dat,0
973p4ta.dat,0
6148328bgs01.dat,0
35660s03.dat,0
87748ps5.dat,0
30643s04.dat,0
u586s02.dat,0
87610ps7s02.dat,0
17485p01s01.dat,0
17485s02.dat,0
30161s01.dat,0
54096s01.dat,0
41767s01.dat,0
6148328aws04.dat,0
2807s01.dat,0
6637s04.dat,0
37366s03.dat,0
2586p4bs01.dat,0
973ph0a.dat,0
98138p0ps01.dat,0
2907s01.dat,0
4491s02.dat,0
6009194ds07.dat,0
u9529s02.dat,0
973p66a.dat,0
69912s02.dat,0
32498s02.dat,0
90638s01.dat,0
2612s01.dat,0
30361dps7s04.dat,0
19916s01.dat,0
973py9s02.dat,0
466cs01.dat,0
92832s02.dat,0
18605s03.dat,0
t1012s01.dat,0
6148328vs01.dat,0
60751s01.dat,0
55981s02.dat,0
3846p4ns01.dat,0
6148328ays01.dat,0
11262s02.dat,0
3070bp1ns01.dat,0
3626bp0ks01.dat,0
92851s02.dat,0
36036s02.dat,0
6009254es01.dat,0
61287s02.dat,0
3241s08.dat,0
40942s02.dat,0
2297s01.dat,0
3626bp8is02.dat,0
95347s01.dat,0
6142617ws03.dat,0
t1071s01.dat,0
41811s01.dat,0
88811s01.dat,0
86500s01.dat,0
973ps0a.dat,0
30102s01.dat,1
24246s02.dat,0
92220s01.dat,0
88704s01.dat,0
52985s02.dat,0
u9399s01.dat,0
48156s03.dat,0
19204s02.dat,0
821472fs01.dat,0
973p31a.dat,0
56904s00.dat,0
90626s01.dat,0
u9106s00.dat,0
973pc44a.dat,0
973pwbs1.dat,0
608s01.dat,1
973pska.dat,0
3351bs01.dat,0
58171s03.dat,0
30062s4.dat,0
6142622is01.dat,0
35563s01.dat,0
48170s07.dat,1
35185s01.dat,0
35756s02.dat,0
u9108s05.dat,0
973p9vs01.dat,0
15553s03.dat,0
13785s01.dat,0
6023s00.dat,1
u9153s01.dat,0
3039a101.dat,0
3626bp42s02.dat,0
6009254gs04.dat,0
98386p01s01.dat,0
15522s03.dat,0
973pbde.dat,0
18588s02.dat,0
72210as01.dat,0
24599s01.dat,0
67759s01.dat,0
973pbea.dat,0
technic1b.dat,0
2868s01.dat,0
921a.dat,0
6227186es01.dat,0
90462s02.dat,0
32193s01.dat,0
41751p01s01.dat,0
6142275zs07.dat,0
65473s01.dat,0
32475s01.dat,0
30370ps1a.dat,0
32324s01.dat,0
94318s02.dat,0
59233s02.dat,0
6228bs01.dat,0
43373s01.dat,0
35189s01.dat,0
13789s01.dat,0
25264s01.dat,0
62469s01.dat,0
3846p44a.dat,0
30073s01.dat,0
38547s03.dat,0
67075s01.dat,0
87610s08.dat,0
2654p02s01.dat,0
u9328ac01s01.dat,0
54562s01.dat,0
55704s01.dat,0
88293s01.dat,0
4350s01.dat,0
30173s01.dat,0
92251s01.dat,0
2815s01.dat,0
89513s01.dat,1
40242s01.dat,0
6148328acs05.dat,0
604s01.dat,0
67931s01.dat,0
47325s01.dat,0
6221655js05.dat,0
14s01.dat,0
3039p13s01.dat,0
35032bs01.dat,0
u9151s04.dat,0
6148328acs11.dat,0
92747p01s01.dat,0
30837s01.dat,0
18857s02.dat,0
3487s02.dat,0
11126s01.dat,0
30614s00.dat,1
3297p04a.dat,0
3846pm0s01.dat,0
90649s01.dat,0
93083s03.dat,0
41881s02.dat,0
2528ap33s01.dat,0
30370s03.dat,0
2207s02.dat,0
11291s01.dat,0
93565s03.dat,0
47391s03.dat,0
60935s01.dat,0
973pw1a.dat,0
6177949es08.dat,0
18675p01s01.dat,0
39742s03.dat,0
39802s02.dat,0
37366pdecs01.dat,0
45408s02.dat,0
18605p05s02.dat,0
3383s03.dat,0
16497p01s01.dat,0
80222s03.dat,0
u768s03.dat,0
3068bpf0s02.dat,0
6148328bes04.dat,0
972s01.dat,0
4346p03b.dat,0
95328s01.dat,0
58381s02.dat,0
33121s01.dat,0
3068bpz0s01.dat,0
27150s01.dat,0
64390s01.dat,0
85947s04p01.dat,0
98138p88s01.dat,0
6251s02.dat,0
3009p17a.dat,0
90634s01.dat,0
30259as01.dat,0
95228s01.dat,1
87569s03.dat,0
65421p01s02.dat,0
64776s01.dat,0
u768c01s02.dat,0
15496s01.dat,0
29630s02.dat,0
93249s03.dat,0
u9495c01s02.dat,0
20380s01.dat,0
u9141s01.dat,0
u9610s01.dat,0
4492m.dat,0
99206s01.dat,1
35015s02.dat,1
3068p11a.dat,0
26056s03.dat,0
30367ps1s18.dat,0
3230bs02.dat,0
6177969ys02.dat,0
2586p4ns01.dat,0
45575s02.dat,0
87058s01.dat,0
30367ps1s19.dat,0
26056s02.dat,0
6131s01.dat,0
973p55s01.dat,0
3039pces02.dat,0
3443bs01.dat,0
57565s01.dat,0
33492s01.dat,1
30477p01s01.dat,0
6177969ys03.dat,0
3010b20.dat,0
35015s03.dat,0
70181s02.dat,0
87569s02.dat,0
6143876as01.dat,0
3960pb4s01.dat,0
u9495c01s03.dat,0
93249s02.dat,0
29630s03.dat,0
u768c01s03.dat,0
98382s01.dat,0
30138s01.dat,0
58381s03.dat,0
6251s03.dat,0
3626cps0s01.dat,0
78333s02.dat,0
98135s01.dat,0
u768s02.dat,0
41856s01.dat,0
80222s02.dat,0
3383s02.dat,0
57518s01.dat,0
3068bpf0s03.dat,0
85489s02.dat,0
39742s02.dat,0
33009s01.dat,0
3009pths01.dat,0
47391s02.dat,0
3626bp4ls01.dat,0
53533s01.dat,0
93668c01s01.dat,0
u9638s01.dat,1
4266s01.dat,0
6808s01.dat,0
93083s02.dat,1
40374s01.dat,1
98138p2ts01.dat,0
93565s02.dat,0
4780s01.dat,0
73763s01.dat,0
2207s03.dat,0
30370s02.dat,0
87621s01.dat,1
2552p04s01.dat,1
30614s01.dat,0
13359s01.dat,0
3817bp70s02.dat,0
19727s01.dat,0
u9151s05.dat,0
25560s01.dat,0
3010pzes01.dat,0
56908s01.dat,0
6221655js04.dat,0
973pf3s01.dat,0
6148328acs10.dat,0
66645bs01.dat,0
6148328acs04.dat,0
30391s01.dat,0
71375s04.dat,0
3626bs02.dat,1
30126s01.dat,0
6148328bs01.dat,0
3040p58b.dat,0
53450s01.dat,0
41835s01.dat,0
3262s01.dat,1
3626p87s01.dat,0
u66s01.dat,0
564s02.dat,0
3846p4zs01.dat,0
53550s01.dat,0
3684s01.dat,0
22407s01.dat,1
87610s09.dat,0
6245p01s01.dat,0
38547s02.dat,0
60616s01.dat,0
6221655ds01.dat,0
79767s02.dat,0
u9491s01.dat,0
3437pe2s01.dat,0
77107s01.dat,0
u9513s02.dat,0
u9626s01.dat,0
6142275zs06.dat,0
t1094k01s01.dat,0
2431p07s01.dat,0
t43111s01.dat,0
31512p02s01.dat,0
4429s01.dat,0
44341s01.dat,0
103918s01.dat,0
6148328bss01.dat,0
1871s01.dat,0
973pbdd.dat,0
15522s02.dat,0
65142s02.dat,0
3626bp42s03.dat,0
2628s01.dat,0
777s05.dat,0
logoferraris05.dat,0
15553s02.dat,0
u9108s04.dat,0
35756s03.dat,0
48170s06.dat,0
32551s01.dat,0
u9153s00.dat,0
608p03a.dat,1
64060s01.dat,1
3626bpsds01.dat,0
36083es01.dat,0
3004p08s01.dat,0
6148328ns01.dat,0
973p4aa.dat,0
58171s02.dat,0
3069p06a.dat,0
4492pw2s02.dat,0
169625as02.dat,0
6141875us02.dat,0
6148328aos04.dat,0
948s01.dat,0
58124s03.dat,0
98127s01.dat,0
20596s01.dat,0
u9006s01.dat,0
56904s01.dat,0
4209s01.dat,0
u9106s01.dat,0
51874p01s02.dat,0
6251p01s01.dat,0
2493s01.dat,0
94725s01.dat,0
19204s03.dat,0
48156s02.dat,0
41944s01.dat,0
2593s01.dat,0
57488s02.dat,0
4041s02.dat,0
88000s01.dat,0
41751s01.dat,1
6142617ws02.dat,0
53983s01.dat,0
30157s01.dat,1
36036s03.dat,0
4792s01.dat,0
93084p02s01.dat,0
13710as01.dat,0
93091s02.dat,0
30075p01s01.dat,0
18787s01.dat,0
162275bs01.dat,0
18605s02.dat,0
11262s03.dat,0
956s01.dat,1
6109079bs01.dat,0
98139s01.dat,0
72092s01.dat,0
90638s00.dat,0
18675ps2s01.dat,0
973pxis01.dat,0
21459s01.dat,0
6009194ds06.dat,0
69947s02.dat,0
6221654as08.dat,0
6311459as08.dat,0
u9529s03.dat,0
24629p03s05.dat,0
6148328aws05.dat,0
973psrb.dat,0
37702s01.dat,0
92250p04s01.dat,0
973p11b.dat,0
6009194ds12.dat,0
37366s02.dat,0
6637s05.dat,0
logolegos01.dat,0
76795s01.dat,0
973psus02.dat,0
79393s02.dat,0
u586s03.dat,0
30643s05.dat,0
87748ps4.dat,0
35660s02.dat,0
98138p2xs01.dat,0
15210pc0s01.dat,0
55237ls01.dat,0
80028-f2s02.dat,0
4638848fs03.dat,0
003238s5.dat,0
32532s01.dat,0
196945s01.dat,0
42603s01.dat,1
65783s01.dat,0
191915sdeb.dat,0
64567s02.dat,0
66858s02.dat,0
2552p06s04.dat,0
3395s01.dat,1
18977s01.dat,0
23421s01.dat,0
196945sat.dat,0
511s01.dat,0
92244p12s02.dat,0
11250s01.dat,0
64808s03.dat,0
47205s02.dat,0
3004p90a.dat,0
49465s01.dat,0
2515s01.dat,0
6221655ags01.dat,0
44938s01.dat,0
864s03.dat,0
37383s02.dat,0
22472s02.dat,0
15524s04.dat,0
logosantanders04.dat,0
6009254as03.dat,0
u9499s02.dat,0
92715s01.dat,0
4145s01.dat,0
30366s01.dat,1
cog2.dat,0
3817bpw1s01.dat,0
6142617ss01.dat,0
t1075s03.dat,0
821421cs01.dat,0
4714s01.dat,0
31000s01.dat,0
3960pses01.dat,0
6148328aes02.dat,0
6141875qs01.dat,0
6142622ms03.dat,0
1744s03.dat,0
196945snl.dat,0
3846p4rs02.dat,0
919s03.dat,0
19859s02.dat,0
15284s02.dat,0
2468s01.dat,1
65202s02.dat,0
2431pzbs02.dat,0
47116s05.dat,0
2494p02s01.dat,0
15557s01.dat,0
90391s02.dat,0
27191s01.dat,0
33037s03.dat,0
62701s01.dat,0
92252p01s01.dat,0
u9180s01.dat,1
20592s02.dat,0
50747ps0s01.dat,0
90508p01a.dat,0
12787s01.dat,0
4788s02.dat,0
30378s01.dat,0
6148328bcs17.dat,0
973pt0a.dat,0
24309s01.dat,0
4209as02.dat,1
100942s02.dat,0
30529s01.dat,0
99013s01.dat,0
6148328bcs03.dat,0
973psqs01.dat,0
97122s02.dat,0
6142617es05.dat,0
44375bps1s01.dat,0
2552p02s07.dat,0
25061s04.dat,0
6148328bms06.dat,0
3037ps0a.dat,0
973ps7s02.dat,0
3739b.dat,0
90370s01.dat,0
47299s01.dat,0
letaa.dat,0
18969s01.dat,0
18394s04.dat,0
logoferraris01a.dat,0
11241p01s01.dat,0
60219s01.dat,1
15265s01.dat,0
u9499c01s04.dat,0
15534s01.dat,0
59521s01.dat,0
20953s02.dat,0
10128s01.dat,0
42607s02.dat,0
30287s02.dat,0
30367ps0s02.dat,0
18675ps6s02.dat,0
20551c01s01.dat,0
92290s01.dat,0
87561s01.dat,0
3040p02s02.dat,0
6142622us02.dat,0
u9329s01.dat,0
3070bath.dat,0
101777s04.dat,0
973psm1.dat,0
30387s02.dat,1
18601s01.dat,0
75937s01.dat,0
11233s01.dat,0
u9102p04s01.dat,0
65029s01.dat,0
2536bs01.dat,0
10055s01.dat,0
30483s03.dat,0
logolambt01.dat,0
14769py0s02.dat,0
92241p09s01.dat,0
4548064s01.dat,0
973p41a.dat,0
32298s01.dat,0
3960p04s02.dat,0
572s01.dat,0
3041s01.dat,0
3710s01.dat,1
15524p01s01.dat,0
46335s01.dat,0
3678bp30s01.dat,0
65129s01.dat,0
11244p04s02.dat,0
11439s05.dat,0
u9562-f2s01.dat,0
89801s01.dat,0
2507s01.dat,0
3678bp41s01.dat,0
89646p01s04.dat,0
47122s01.dat,0
6177949fs03.dat,0
2431pt2b.dat,0
80326s01.dat,0
6148328bas12.dat,0
15429p02s01.dat,0
2585s02.dat,0
6148328bas06.dat,0
92912s01.dat,0
3130s01.dat,0
49577s01.dat,0
80577s01.dat,0
37777s02.dat,0
t1032s02.dat,0
503s01.dat,0
191915snla.dat,0
92947s00.dat,0
54383s01.dat,0
24130s02.dat,0
98279s01.dat,0
55707ds1.dat,0
6148328bos03.dat,0
93230s01.dat,0
3245cpz0s01.dat,0
35039s01.dat,0
3069pa2a.dat,0
6177949hs06.dat,0
logo-ecoboost-powered-by.dat,0
s13as01.dat,0
49588s02.dat,0
26603s01.dat,0
11435s05.dat,0
29030s01.dat,0
32023s01.dat,0
42443s01.dat,0
3003pe1s02.dat,0
15314s01.dat,0
32294s01.dat,0
37341es01.dat,0
97895s01.dat,0
1994s01.dat,0
62791s02.dat,0
45275s01.dat,0
6148328aqs03.dat,0
10057s04.dat,0
98386s02.dat,0
56890s01.dat,0
2586p4fa.dat,0
u1851s02.dat,0
925p0rs02.dat,0
26078p02s01.dat,0
u9417s01.dat,0
u590s00.dat,0
49949s02.dat,0
64711s03.dat,0
30180p1s.dat,0
u9622s02.dat,0
35443s02.dat,0
98367s01.dat,1
30208-1.dat,0
u9495s02.dat,0
6595b.dat,0
u9517s01.dat,0
57029bs01.dat,0
39369s03.dat,0
93220s04.dat,0
4066bp10s04.dat,0
27062s02.dat,0
3010py9s01.dat,0
43746s01.dat,1
6221655aks01.dat,0
65146s01.dat,0
29602s01.dat,0
65617s01.dat,0
44292s00.dat,0
4716s04.dat,0
65422s02.dat,0
6156s02.dat,0
3399s01.dat,0
98107s03.dat,0
973p0js01.dat,0
6153as01.dat,1
3939ps1a.dat,0
973p4ys01.dat,0
80674s03.dat,0
98138p8bs01.dat,0
faxle5.dat,0
80834s02.dat,0
3817s01.dat,0
u9496c02s01.dat,0
6221655ns07.dat,0
2447bs02.dat,0
973pn6a.dat,0
41671s03.dat,0
2525p00s01.dat,0
87613s03.dat,0
3960px3s01.dat,0
80514s01.dat,0
6142622as03.dat,0
11096s01.dat,0
46227s01.dat,0
95052s01.dat,0
2335s01.dat,0
93248pq0a.dat,0
2464s01.dat,0
numb1b.dat,0
6142622as02.dat,0
87691s01.dat,0
41671s02.dat,0
18746s01.dat,0
92586s01.dat,1
87613s02.dat,0
30350cp01s01.dat,0
61801s01.dat,0
18853s01.dat,0
3961s20a.dat,0
46372s01.dat,0
700s02.dat,0
6221655ns06.dat,0
6115204ds02.dat,0
80834s03.dat,0
2686s01.dat,0
24246pt0s02.dat,0
3010p24s02.dat,0
faxle4.dat,0
2431s01.dat,0
80674s02.dat,0
53401s02.dat,0
2360s01.dat,1
22385s01.dat,0
11568p01s01.dat,0
3308as02.dat,0
6142275ps01.dat,0
44292s01.dat,0
98107s02.dat,0
16000s06.dat,0
98085s01.dat,0
973pses01.dat,0
25128s01.dat,1
u9213s01.dat,0
44674s01.dat,0
3069ps6a.dat,0
3626bp46s01.dat,0
6181s01.dat,0
53118s01.dat,0
32220s02.dat,0
u9622s03.dat,0
64711s02.dat,0
448s01.dat,0
39369s02.dat,0
64424s01.dat,0
6595c.dat,0
u9495s03.dat,0
6567s01.dat,0
11209s01.dat,0
u590s01.dat,0
4858s01.dat,1
32627s01.dat,1
4162510as02.dat,0
973py1s01.dat,0
3846p43b.dat,0
98138pnas01.dat,0
6009194bs01.dat,0
55889s01.dat,0
48168s01.dat,0
30367as01.dat,1
15341s01.dat,0
43121s01.dat,0
3649s01.dat,0
58132s01.dat,0
6148328aqs02.dat,0
6255s01.dat,0
32076s01.dat,0
2698s01.dat,0
65414s02.dat,0
26007s01.dat,0
57783s02.dat,0
889s01.dat,0
65834s01.dat,0
4142921as01.dat,0
822as01.dat,0
u8016s01.dat,0
34277s01.dat,0
19789s01.dat,0
11435s04.dat,0
64867s02.dat,0
49588s03.dat,0
59229s01.dat,0
2552s01.dat,0
61189ps2s01.dat,0
285s02.dat,0
3960ps7s02.dat,0
11217s01.dat,0
556s01.dat,0
95351s02.dat,0
6148328bos02.dat,0
50956p03s01.dat,0
80273s01.dat,0
4215ap4a.dat,0
3250s02.dat,0
32003a.dat,0
26074s04.dat,0
6148328bas07.dat,0
30645s02.dat,0
37777s03.dat,0
973p3ls01.dat,0
25767s01.dat,0
2431pt2c.dat,0
6177949fs02.dat,0
3626b37b.dat,1
581s03.dat,0
6148328bas13.dat,0
3816p6fa.dat,0
11435p02s04.dat,0
19212s01.dat,1
30401s01.dat,0
24196s01.dat,0
30350s01.dat,0
985s01.dat,0
53933s01.dat,1
11439s04.dat,0
2881s01.dat,0
11244p04s03.dat,0
30483s02.dat,0
88285s02.dat,0
30250s01.dat,1
3960p04s03.dat,0
3626p8as01.dat,0
973p4ms01.dat,0
821409bs01.dat,0
2372s01.dat,0
101777s05.dat,0
6259s01.dat,0
3070bati.dat,0
195405s01.dat,0
13808s01.dat,0
6142622us03.dat,0
2694s01.dat,1
4209ap02s01.dat,0
11437s01.dat,0
6221655ts02.dat,0
30367ps0s03.dat,0
92251p06s01.dat,0
973p3aa.dat,0
21849ps1s01.dat,0
u9201s01.dat,0
44666s01.dat,0
973sp1f3.dat,0
28981s01.dat,0
42607s03.dat,0
44553s02.dat,0
18729s01.dat,0
78442s01.dat,0
6142617ks01.dat,0
190435cs01.dat,0
6148328bms07.dat,0
25061s05.dat,0
2552p02s06.dat,0
26078s04.dat,0
85976s01.dat,1
18394s05.dat,0
t43267s01.dat,0
26832s01.dat,0
15461s01.dat,0
57895p04s01.dat,0
100942s03.dat,0
6575s01.dat,0
41989s01.dat,0
18675pb1s02.dat,0
6142617es04.dat,0
64781s01.dat,0
6148328bcs02.dat,0
71721s01.dat,0
3960pv4a.dat,0
6148328bcs16.dat,0
6475s01.dat,0
11299s02.dat,0
